AdoptionSpeed,MaturitySize,FurLength,Dewormed,Vaccinated,Sterilized,Health,Fee,Age
4,1,1,2,2,2,1,0,18
1,2,2,1,1,1,1,0,12
2,2,1,2,2,2,1,0,2
3,3,2,1,1,2,1,0,4
1,1,2,1,1,2,1,0,9
4,1,1,1,1,1,1,100,17
1,2,1,1,2,2,2,0,4
4,2,1,1,1,1,1,0,6
3,2,2,1,1,2,1,0,24
1,1,1,2,2,2,1,0,0
2,2,2,2,2,2,1,0,2
2,2,1,1,2,2,1,0,2
3,2,1,1,1,2,1,0,4
4,2,1,1,1,2,1,0,2
3,2,1,2,2,2,1,0,3
2,2,1,1,2,2,1,0,2
2,2,1,1,1,1,1,0,5
2,1,1,2,2,2,1,0,4
1,2,1,2,2,2,1,50,4
4,2,1,1,1,1,1,0,6
2,2,3,1,1,2,1,100,7
4,2,1,1,1,1,1,0,39
4,2,1,2,2,2,1,0,4
4,2,1,2,2,2,1,0,2
3,1,2,1,1,2,2,50,5
4,1,1,2,2,3,1,0,1
1,2,2,2,2,2,1,0,1
4,2,2,3,1,3,1,50,96
4,3,2,1,1,1,1,350,96
2,2,2,2,2,2,1,0,3
2,2,1,3,3,2,1,0,3
4,1,1,2,2,3,1,0,2
4,2,2,1,1,2,1,0,4
1,3,2,2,2,2,1,0,12
0,1,1,1,3,2,1,0,2
2,2,1,3,3,2,1,0,2
1,1,1,3,3,3,1,0,2
3,2,1,1,1,1,1,0,6
2,2,2,2,2,2,1,0,3
4,3,1,1,1,1,1,0,24
3,2,2,1,1,1,1,0,6
2,2,1,1,1,2,1,0,2
4,2,2,2,2,2,1,150,4
4,2,2,2,3,3,1,1,12
4,1,2,3,3,3,1,5,5
0,2,2,1,1,1,1,0,12
2,2,1,1,1,2,1,0,24
2,3,1,1,1,1,1,0,6
4,2,1,1,2,2,1,0,1
0,2,3,1,2,2,1,50,2
1,2,1,1,1,2,1,0,60
3,2,1,2,2,2,1,0,2
3,2,3,1,1,2,1,0,2
4,1,1,1,1,1,1,120,12
4,2,2,2,2,2,1,0,0
2,3,1,1,1,1,1,0,72
4,1,1,2,2,2,1,0,3
4,1,2,3,3,3,1,0,6
4,1,1,3,3,3,1,0,3
4,2,1,1,1,1,1,0,2
3,2,2,1,1,2,1,0,3
1,2,2,1,1,1,1,100,72
1,2,3,3,3,2,1,0,24
2,2,1,1,2,2,1,0,1
4,1,1,3,3,3,1,0,8
4,2,1,1,1,1,1,0,12
1,2,2,1,2,2,1,0,2
2,2,1,1,1,3,1,0,12
3,2,2,1,1,2,1,0,3
2,2,2,2,2,2,1,0,1
1,1,2,1,2,2,1,50,2
1,3,3,2,2,3,1,0,1
2,1,1,1,1,1,1,100,24
3,2,1,1,2,2,1,5,2
3,2,1,1,1,2,1,0,2
3,2,1,1,2,2,1,0,3
4,2,1,1,1,1,1,50,6
1,1,1,1,1,1,1,0,27
1,2,1,1,1,2,1,0,4
1,2,1,3,3,2,1,0,6
4,1,2,2,2,2,1,0,1
2,2,2,2,2,2,1,0,8
3,2,2,1,1,2,1,0,4
2,1,1,1,2,2,1,0,2
4,2,2,3,3,3,1,0,1
2,2,1,2,2,2,1,0,5
1,1,3,1,2,2,1,0,2
2,2,2,1,1,3,1,0,12
1,2,1,1,1,2,1,0,2
1,2,1,1,2,2,1,0,2
3,2,2,1,1,2,1,100,2
4,2,1,1,1,3,1,50,10
2,2,2,2,2,2,1,0,2
3,3,3,1,1,2,1,0,4
3,2,2,1,1,2,1,0,3
4,2,2,1,1,3,1,0,1
2,2,2,2,2,2,1,0,1
1,1,1,1,1,2,1,350,12
4,1,1,1,1,2,1,0,29
2,2,1,3,3,3,1,0,1
4,1,1,3,3,2,1,0,2
3,2,1,3,3,2,1,0,2
2,3,1,2,2,2,1,0,4
2,2,1,3,3,2,1,0,2
2,2,2,1,1,2,1,0,5
2,1,1,2,2,2,1,0,1
3,2,2,1,1,1,1,0,14
2,2,1,1,2,2,1,0,1
4,3,2,1,1,2,1,0,3
4,2,1,1,1,2,1,0,7
3,2,1,1,1,1,1,0,9
4,2,2,3,3,1,1,0,12
1,2,1,2,2,2,1,0,2
3,1,1,1,1,1,1,0,12
4,2,1,1,1,1,1,0,238
3,2,1,1,3,2,1,0,2
2,2,1,2,2,2,1,50,1
4,2,2,2,2,1,1,0,12
2,2,1,1,2,2,1,0,2
1,2,2,2,1,2,1,0,21
3,2,1,1,1,2,1,0,5
0,2,1,2,2,3,1,0,2
2,2,2,3,2,2,1,0,2
4,2,1,1,2,2,1,0,12
4,2,2,2,1,1,1,0,36
3,2,1,1,1,1,1,0,6
1,2,3,2,2,2,1,0,2
3,2,2,1,1,1,1,0,3
4,2,1,1,1,1,1,250,36
4,2,2,1,1,1,1,0,60
4,1,1,1,2,2,1,1,4
1,2,1,1,1,1,1,0,48
3,2,2,1,2,2,1,0,2
3,2,1,1,2,2,1,0,2
2,2,1,1,1,2,1,0,3
3,2,1,2,2,2,1,0,4
4,2,2,1,1,2,1,100,12
2,1,1,1,1,1,1,0,18
1,2,1,2,2,2,1,0,1
3,3,1,1,1,1,1,0,12
2,2,1,1,1,1,2,0,12
0,1,1,2,2,2,1,0,1
3,1,1,2,2,2,1,0,3
2,2,2,1,1,2,1,0,2
2,2,2,1,1,3,1,0,36
3,2,1,2,2,2,1,1,2
2,1,1,2,2,1,1,0,2
1,2,1,1,1,1,1,0,11
1,2,1,2,2,2,1,0,2
3,2,1,1,1,1,1,0,9
2,2,2,1,1,2,1,0,1
3,2,1,1,1,1,1,0,6
1,2,1,2,2,2,2,0,3
4,1,2,1,1,2,1,0,5
3,2,1,1,1,1,1,0,6
1,2,1,1,2,2,1,0,3
1,1,1,3,3,3,1,0,1
1,2,2,2,2,2,1,0,1
4,2,1,3,3,2,1,0,2
1,2,1,3,3,2,1,450,8
3,1,1,2,2,2,1,0,1
4,2,1,1,1,1,1,0,19
4,2,1,1,1,1,1,0,12
4,2,1,1,3,2,1,0,2
4,2,1,1,2,2,1,0,36
1,2,1,2,2,2,1,0,1
4,2,1,2,2,2,1,0,0
1,2,2,2,2,2,1,0,2
2,2,1,1,1,2,1,0,2
1,1,1,1,2,2,2,0,2
4,3,1,1,1,1,1,0,60
4,2,1,1,1,2,1,500,19
3,2,1,1,1,2,1,0,2
2,2,1,2,2,2,1,0,1
3,2,2,1,2,2,1,0,2
2,1,2,1,1,2,1,0,3
2,2,1,1,2,2,1,0,1
4,2,1,2,1,2,1,0,3
2,2,1,3,3,2,1,0,1
2,2,2,2,2,2,1,0,4
2,2,2,1,1,2,1,0,3
4,2,1,1,2,1,1,0,2
4,2,1,1,1,1,1,0,48
2,2,1,1,2,2,1,0,2
3,3,2,3,3,2,1,0,2
4,1,1,1,1,2,1,0,3
3,3,1,1,1,1,1,0,96
2,2,1,1,1,2,1,0,1
4,2,1,1,1,2,1,0,36
1,1,1,1,1,2,1,0,5
2,1,2,2,2,2,1,0,3
4,2,1,2,2,2,1,0,2
3,1,3,1,3,3,1,0,24
4,2,1,1,1,1,1,0,6
2,2,1,1,3,3,1,0,1
1,2,2,2,2,2,1,0,6
1,1,1,2,2,2,1,0,2
4,2,2,1,1,2,1,0,14
2,1,1,1,1,2,1,0,84
1,2,1,2,2,2,1,0,1
2,3,2,2,2,1,1,150,12
2,3,1,1,1,2,1,0,12
2,2,1,2,1,2,1,0,4
2,2,1,2,2,2,1,50,3
4,2,1,3,3,2,1,0,36
4,2,1,1,1,3,1,100,3
3,2,2,1,1,1,1,0,24
4,2,1,1,2,2,1,0,2
3,1,1,2,2,3,1,0,1
4,3,2,3,3,3,1,0,144
4,2,2,2,2,2,1,0,4
2,2,1,2,2,2,1,0,12
2,1,1,1,1,1,1,0,48
3,3,2,1,2,2,1,1,18
1,2,1,2,2,2,1,0,4
2,2,1,1,1,2,2,0,2
0,1,2,1,2,2,1,0,2
0,2,2,2,1,2,1,0,12
2,1,2,1,1,1,1,0,12
2,2,2,3,3,2,1,0,2
2,1,1,1,1,2,1,0,2
0,1,1,1,1,1,1,120,24
1,2,2,1,1,1,1,0,42
1,2,1,1,1,2,1,0,4
0,2,2,1,1,2,1,200,3
3,2,2,2,2,2,2,0,2
1,1,1,1,1,2,1,0,4
1,2,1,2,2,2,1,0,2
2,2,1,1,2,2,1,0,2
1,1,2,1,1,1,1,0,18
2,2,1,1,2,2,1,50,2
2,3,2,1,1,2,1,500,48
4,2,1,3,3,3,1,0,8
4,2,3,1,1,1,1,0,72
4,1,2,3,3,3,1,0,8
1,2,1,1,2,2,1,0,1
4,2,1,1,1,1,1,50,14
3,2,3,1,2,2,1,1,11
1,2,1,2,2,2,1,0,1
3,3,1,1,1,2,1,200,23
4,2,2,3,3,3,1,0,12
3,2,1,1,1,1,1,0,96
4,2,1,3,1,1,1,0,18
4,2,1,2,2,2,1,0,1
4,2,1,1,1,2,1,150,4
1,1,2,2,2,1,1,0,1
4,1,1,2,2,2,1,0,5
2,1,2,2,2,2,1,0,1
2,2,2,2,2,2,1,20,2
3,1,1,1,2,2,1,0,6
1,2,2,2,2,2,1,0,1
2,3,1,3,3,1,2,0,10
4,1,2,2,2,2,1,0,1
3,2,1,2,2,2,1,0,5
0,2,1,1,1,2,1,0,1
1,1,1,1,2,2,1,0,2
3,2,2,1,2,2,1,0,3
1,1,1,1,2,1,1,0,10
4,2,1,3,3,3,2,0,2
3,1,1,1,2,2,1,0,4
2,1,2,2,2,2,1,0,1
2,1,1,3,1,2,2,0,100
0,2,1,2,2,2,1,0,2
1,2,1,2,2,2,1,0,3
1,2,2,1,2,2,1,50,3
3,2,2,1,1,1,1,150,5
2,2,1,2,2,2,1,0,2
2,2,2,1,1,2,1,0,2
1,2,3,1,1,1,1,0,24
2,2,2,1,2,2,1,250,8
1,2,2,2,2,2,1,0,1
3,2,2,2,2,2,1,0,3
4,2,1,1,1,1,1,300,48
3,2,1,1,2,2,1,0,3
2,1,1,1,1,2,1,50,2
4,3,2,1,1,1,1,0,36
3,2,1,1,1,1,1,0,20
3,2,1,2,2,2,1,20,2
4,2,1,1,1,1,1,0,24
1,2,1,1,1,2,1,0,12
3,2,1,1,1,1,1,0,8
1,2,3,1,2,2,1,38,3
2,2,1,2,2,2,1,0,3
1,2,2,1,2,2,1,0,1
1,2,1,3,3,2,1,0,3
4,2,1,3,2,2,1,0,20
2,2,2,1,1,1,1,0,18
4,2,1,2,2,2,1,0,2
1,2,1,2,2,2,1,0,3
4,2,3,1,1,1,1,250,36
1,3,2,2,2,2,1,0,6
4,2,1,1,1,1,1,0,36
1,1,1,1,2,2,1,0,2
3,1,1,1,1,2,1,250,12
2,1,2,3,3,3,1,0,60
3,2,1,2,2,2,1,0,2
3,3,3,1,1,2,1,100,15
2,2,1,1,2,2,1,0,1
3,2,1,1,1,1,1,0,48
4,2,1,1,1,1,1,0,24
2,2,1,2,2,2,1,0,4
2,2,1,2,2,2,1,0,3
2,2,1,2,2,2,1,0,3
2,2,3,1,1,1,1,0,78
3,2,1,1,2,2,1,0,1
2,2,2,2,2,2,1,0,3
1,2,2,1,2,2,1,0,2
2,1,2,2,2,2,1,0,1
2,2,1,1,2,2,1,0,2
1,2,1,1,1,2,1,0,2
3,1,2,2,2,2,1,0,1
3,1,2,2,2,2,2,0,2
3,1,1,2,2,2,1,0,16
4,2,2,1,2,2,1,0,3
3,2,1,1,1,2,1,0,2
4,1,2,1,2,2,1,0,25
2,2,1,2,2,2,1,15,3
1,1,1,2,2,2,1,0,1
2,2,2,3,3,2,1,0,2
1,2,2,1,2,2,1,0,2
4,2,1,3,3,1,1,0,12
2,2,1,1,2,2,1,0,2
4,3,3,3,1,1,1,0,20
3,1,1,3,2,3,1,0,3
3,3,1,1,1,2,1,50,6
3,2,2,1,1,2,1,0,2
1,2,3,1,1,1,1,0,22
4,2,2,2,2,2,1,0,1
3,1,1,2,2,2,1,0,1
3,2,1,1,1,1,1,0,12
3,3,3,1,1,1,1,80,2
4,1,1,2,2,2,1,0,1
1,2,1,2,2,2,1,50,6
1,2,1,1,1,2,1,0,3
4,4,2,1,1,1,1,0,60
4,3,1,1,1,1,1,0,36
4,1,1,2,2,2,1,0,2
3,2,2,1,1,2,1,0,6
1,2,1,2,2,2,1,0,1
4,2,2,2,2,3,1,0,8
3,1,1,2,2,3,1,0,2
4,2,2,1,1,2,1,0,3
2,1,1,3,3,3,1,0,1
2,2,1,2,2,2,1,5,4
4,1,1,2,2,2,1,0,4
2,1,1,1,1,1,1,0,8
4,1,2,2,2,1,1,80,8
2,2,1,3,3,2,1,550,5
1,1,1,2,2,2,1,0,2
2,3,2,3,3,1,1,0,8
2,1,3,1,1,1,1,0,60
3,2,2,2,2,2,1,0,9
4,2,1,2,1,2,1,300,4
3,2,1,1,1,1,1,0,8
1,2,2,1,2,2,1,0,6
4,3,1,3,3,3,1,0,24
4,2,1,2,2,2,1,0,1
1,1,2,1,2,2,1,150,1
2,2,1,2,2,2,1,0,1
2,2,1,2,2,2,1,0,2
4,1,1,1,1,1,1,0,2
1,1,1,1,2,2,1,10,4
2,2,2,1,1,2,1,30,72
4,2,1,2,2,2,1,0,4
2,1,2,1,2,2,1,0,9
2,1,2,1,1,1,1,200,2
2,1,1,1,1,1,1,0,12
2,2,1,1,2,2,1,0,5
4,2,1,1,2,1,1,0,1
3,2,1,3,3,2,1,0,2
4,1,1,3,3,3,1,0,3
4,2,1,1,2,2,1,0,3
4,1,1,1,1,1,1,0,12
2,2,2,1,1,1,1,0,60
1,2,2,1,1,2,1,0,2
2,1,2,2,2,2,1,50,1
1,2,1,1,1,2,1,150,1
3,2,2,1,1,1,1,0,12
4,2,2,2,2,2,1,0,3
2,2,1,1,1,2,1,100,2
2,2,2,2,2,2,1,8,2
4,3,1,3,3,2,3,0,120
1,2,1,2,1,2,1,0,15
4,3,1,2,2,2,2,0,1
1,1,1,1,2,2,1,0,2
1,3,3,2,3,2,1,0,10
3,2,1,1,1,1,1,0,12
4,3,1,2,2,2,1,0,12
1,1,1,1,2,2,1,0,2
1,1,1,2,2,2,1,0,2
4,2,2,2,2,2,1,0,7
4,2,1,1,1,2,1,0,2
4,2,1,2,2,1,1,0,12
3,2,2,1,1,3,1,0,3
2,1,1,2,2,2,1,0,1
2,1,1,2,2,2,1,0,1
2,2,2,1,1,1,1,0,21
1,1,1,1,1,3,1,0,60
4,1,1,2,2,2,1,0,1
3,2,1,1,2,1,1,0,12
3,2,2,2,2,2,1,0,2
4,1,1,2,2,2,1,0,2
4,1,1,3,3,3,1,0,3
1,2,2,1,1,2,2,300,15
4,1,2,3,3,3,2,0,2
3,2,2,1,1,1,1,0,29
3,2,2,1,1,2,1,0,2
1,1,1,1,1,1,1,50,11
3,2,2,1,1,2,1,0,3
4,2,2,2,2,2,1,0,1
2,2,2,1,2,2,1,0,14
4,2,1,1,1,1,1,0,4
2,2,1,2,2,2,1,50,3
2,1,3,1,1,2,1,300,24
3,2,1,2,2,2,1,0,2
4,2,2,3,3,3,2,0,12
4,1,1,2,2,2,1,0,3
3,2,2,1,1,2,1,0,2
4,2,2,1,3,2,1,100,4
3,2,3,3,3,3,1,0,12
4,2,2,1,1,1,1,0,48
2,1,1,2,2,2,1,0,1
2,1,1,1,1,2,1,0,84
3,1,1,2,2,2,1,0,5
2,3,2,1,1,1,1,0,12
2,2,1,1,1,2,1,0,3
2,2,1,1,1,2,1,0,2
3,2,1,2,2,2,1,0,2
2,1,1,1,2,2,1,0,2
2,3,1,3,3,3,1,0,7
3,2,2,2,2,2,1,0,4
3,2,1,1,1,1,1,150,3
4,2,1,1,1,3,1,0,24
1,2,2,3,3,3,1,0,5
4,2,1,1,1,2,1,0,4
1,1,1,3,3,3,1,0,1
4,1,1,1,1,2,1,0,5
1,2,1,1,1,2,1,0,2
2,2,1,1,1,2,1,0,5
3,2,2,1,1,2,1,0,3
4,2,1,1,1,2,1,0,2
4,2,2,1,1,2,1,0,11
4,2,2,1,1,1,1,0,7
2,2,1,3,3,2,1,0,4
2,1,2,1,3,2,2,0,84
1,1,1,2,2,2,1,0,1
1,2,1,1,2,2,1,30,1
3,2,2,2,2,3,1,0,0
4,2,1,1,2,2,1,0,3
2,2,1,1,1,1,1,0,9
2,1,1,1,1,2,1,0,4
4,2,1,1,1,1,1,0,21
2,1,1,1,1,1,1,300,36
4,2,1,1,1,1,1,100,48
3,2,2,2,2,2,1,0,1
3,2,2,1,2,2,1,0,1
2,2,1,1,1,1,1,0,7
2,2,1,3,3,2,1,0,5
4,2,1,3,3,3,1,0,1
2,2,2,1,2,2,1,1,2
4,2,2,3,1,1,1,0,108
3,2,1,1,2,2,1,0,1
2,2,1,2,2,2,1,50,6
4,2,1,1,1,1,1,150,6
4,2,1,1,1,1,1,0,24
1,2,2,2,2,2,1,0,1
1,1,1,2,2,2,1,0,1
3,1,2,1,1,2,1,0,60
3,2,1,2,2,2,1,0,2
3,2,1,2,2,2,1,0,0
4,2,2,1,2,2,1,0,3
4,1,1,2,2,2,1,50,2
4,2,1,3,3,3,1,0,3
1,2,2,1,2,2,1,0,8
3,2,2,1,1,2,1,0,5
1,2,2,1,2,2,1,0,3
1,2,2,2,2,2,1,0,2
1,1,1,3,3,3,1,0,2
2,2,1,1,1,1,1,0,6
2,1,1,2,2,2,1,0,3
2,2,3,1,2,2,1,100,2
1,1,1,2,2,2,1,0,1
3,2,1,1,1,2,1,0,10
2,2,1,1,1,2,1,0,2
2,2,2,1,1,2,1,500,60
4,3,2,3,3,2,1,0,60
4,2,1,3,3,3,1,0,2
3,3,3,1,2,2,1,50,18
2,1,1,1,2,2,1,0,6
4,2,1,1,2,2,1,0,7
4,2,1,1,1,1,1,0,24
1,2,1,1,2,2,1,0,1
4,2,2,3,2,3,1,0,2
0,2,1,1,2,2,1,0,5
3,2,1,1,1,2,1,0,1
1,2,1,1,3,2,1,0,3
1,2,2,2,2,2,1,350,5
2,2,1,2,2,2,1,0,1
2,1,1,1,2,2,1,0,3
1,1,2,3,3,2,1,0,0
1,1,2,1,2,1,1,100,4
4,2,1,3,3,3,1,0,60
2,1,1,3,1,2,1,200,6
1,2,1,2,2,2,1,0,1
3,3,2,1,1,2,1,0,28
1,1,1,1,2,2,1,0,3
4,2,1,3,3,3,1,0,12
2,2,2,2,2,2,1,0,1
2,1,1,1,1,2,1,50,2
1,2,2,1,2,2,1,0,1
2,2,1,1,1,1,1,0,1
3,2,1,1,2,2,1,0,2
3,2,2,3,3,3,1,0,1
3,2,2,2,2,2,1,0,1
2,2,2,1,2,3,1,0,2
3,2,1,1,1,1,1,0,48
2,3,1,2,2,2,1,0,2
1,2,2,3,3,1,1,0,4
4,3,3,3,3,3,1,10,48
4,1,1,2,2,2,2,0,6
3,2,1,1,1,2,1,0,4
2,1,2,1,1,2,1,0,7
3,2,1,1,1,2,1,0,3
2,2,3,2,2,2,1,450,2
3,1,1,1,2,2,1,0,5
3,3,1,1,1,1,1,350,60
3,2,1,3,3,2,1,0,2
2,2,2,1,1,2,1,0,3
1,1,1,2,2,2,1,0,2
2,2,1,1,1,2,1,0,1
4,2,1,1,1,1,1,0,12
1,1,2,1,1,1,1,0,42
1,1,1,1,1,1,1,0,12
2,1,1,1,2,1,1,200,9
4,2,1,1,1,2,1,0,8
3,2,1,1,3,2,1,350,60
3,2,1,2,2,2,1,10,4
1,2,1,1,1,1,1,0,11
3,2,2,3,3,2,1,0,3
1,2,2,1,1,2,1,0,2
2,1,1,1,2,2,1,50,2
2,1,2,3,3,2,3,0,54
1,2,2,1,2,2,1,0,5
2,2,2,2,2,2,1,0,2
4,1,3,2,2,2,1,0,7
1,1,1,2,2,2,1,0,3
0,1,2,3,3,3,1,0,6
1,1,1,1,1,2,1,0,5
2,2,1,2,2,2,1,0,3
4,1,1,3,3,3,1,0,4
1,2,1,2,2,2,1,50,1
3,2,2,1,1,1,1,0,12
3,2,2,3,3,1,1,0,12
1,2,1,1,2,2,1,0,3
4,1,1,1,2,2,1,0,1
3,2,2,3,1,3,1,0,4
2,1,1,2,2,2,1,0,4
4,2,1,1,1,1,1,0,3
3,2,1,1,1,2,1,100,3
2,2,2,1,2,2,1,0,1
4,2,1,1,1,1,1,0,24
1,2,2,2,2,2,1,0,2
3,3,2,1,1,2,2,0,10
1,1,2,1,2,2,1,0,2
4,2,1,2,2,2,1,0,2
3,2,1,1,2,2,1,0,3
2,2,1,1,1,2,1,0,2
3,1,1,3,3,3,1,0,5
2,1,3,1,1,2,1,300,72
0,1,1,1,1,2,1,0,6
2,1,1,1,1,1,1,0,38
1,2,3,3,3,3,1,0,1
2,1,1,2,2,2,1,0,1
4,3,1,1,1,3,1,0,78
2,1,2,1,2,2,1,0,3
0,2,3,2,2,2,1,0,2
4,2,2,2,2,2,2,50,12
4,2,2,1,1,2,1,1,6
2,2,1,1,1,2,1,0,1
1,2,2,1,1,2,1,0,2
4,3,1,3,3,3,1,350,36
1,2,2,3,2,1,1,0,17
4,2,2,1,1,2,1,0,2
4,2,2,1,2,2,3,100,4
3,1,2,1,3,3,1,100,18
1,2,2,1,2,2,1,0,1
4,2,2,3,3,3,1,0,3
1,2,2,1,1,2,1,0,2
4,1,3,3,3,3,2,0,12
1,1,1,2,2,3,2,0,36
2,1,1,2,2,2,1,9,1
2,2,2,2,2,2,1,0,2
4,2,2,1,1,2,1,0,6
3,2,1,1,1,1,1,0,12
4,2,2,1,1,2,1,0,24
4,1,1,2,2,1,1,100,2
2,2,1,1,2,2,1,0,2
1,2,2,2,2,2,1,0,2
2,2,1,1,1,1,1,0,5
1,2,2,2,2,2,1,0,1
2,2,2,3,3,3,1,0,4
4,2,1,1,1,2,1,0,6
1,1,3,2,2,2,1,0,1
4,2,1,1,1,1,1,0,4
2,2,2,1,1,2,2,0,2
4,2,1,1,1,2,1,0,7
4,2,2,2,2,2,1,0,5
4,1,1,1,3,1,1,100,14
4,2,2,2,2,2,1,0,3
1,2,2,1,2,2,1,0,1
4,2,1,1,1,2,1,0,3
4,2,2,2,2,2,1,0,3
2,2,1,2,2,2,1,0,1
3,2,2,1,2,2,1,0,1
2,1,3,1,1,1,1,200,84
3,2,1,2,2,2,1,0,2
3,3,1,1,2,2,1,50,1
2,2,2,1,1,2,1,0,2
1,1,1,2,2,2,1,0,2
1,2,1,3,3,3,1,0,12
3,2,2,1,2,2,1,50,2
2,1,1,2,2,2,1,0,2
1,1,1,1,2,2,1,0,3
3,2,1,1,1,1,1,0,48
1,1,2,2,2,2,1,0,2
1,2,2,2,2,2,1,0,4
4,2,1,1,1,1,1,0,2
1,2,1,2,2,2,1,0,4
3,2,2,2,2,2,1,0,4
2,2,1,1,2,2,1,0,1
1,3,1,1,1,1,1,300,17
2,1,1,1,2,2,1,300,2
1,2,1,2,1,2,1,0,14
1,2,1,1,2,2,1,0,1
1,2,1,1,1,2,1,0,2
3,2,3,1,1,1,1,400,24
3,1,2,1,1,2,1,0,3
4,2,2,3,3,3,1,0,1
1,2,1,2,2,2,1,0,2
4,2,1,1,1,1,1,0,12
3,2,1,1,2,2,1,0,3
4,2,1,1,1,1,1,0,5
3,2,2,2,2,2,1,0,3
2,1,1,2,2,2,1,0,2
2,1,1,3,3,2,1,0,24
1,1,1,1,1,1,1,50,10
1,2,1,2,2,2,1,0,2
1,2,1,1,2,2,1,0,3
2,2,1,1,1,2,1,0,2
4,1,1,2,2,2,1,0,4
3,2,1,1,2,2,1,50,5
2,1,1,2,2,2,1,0,3
2,2,1,1,1,2,1,0,2
2,3,1,3,3,3,1,0,5
3,2,1,1,2,3,1,0,3
3,3,1,1,2,2,1,0,25
2,1,1,1,2,2,1,0,4
2,2,2,2,2,2,1,0,1
3,1,1,2,2,2,1,0,2
4,1,1,3,2,2,1,0,3
2,2,1,2,2,2,1,0,9
3,2,1,1,1,2,1,0,3
2,2,1,3,3,1,1,0,24
4,2,2,2,2,3,1,0,4
4,2,2,1,1,2,1,0,4
2,2,2,1,2,2,1,0,2
2,2,1,1,1,1,1,0,7
1,2,1,1,1,1,1,50,7
2,2,1,3,3,3,1,0,3
4,1,1,2,2,2,1,0,1
2,1,1,2,2,2,1,0,2
4,2,1,1,1,1,1,0,9
3,2,2,1,3,3,1,0,24
2,2,2,1,1,1,1,0,21
4,2,1,3,3,1,1,0,48
3,2,2,2,2,2,1,0,1
3,2,1,1,2,2,1,0,12
3,1,1,1,1,2,1,0,6
1,1,1,2,2,2,1,0,3
4,3,1,2,2,2,2,0,6
1,2,2,1,1,2,1,0,5
2,2,2,2,2,2,1,0,2
4,2,1,3,1,1,1,0,3
1,1,1,1,1,1,1,0,24
2,1,1,1,2,2,1,0,3
2,2,1,1,1,2,1,0,1
2,3,1,2,2,2,1,0,3
4,1,2,3,3,3,1,0,1
2,1,1,1,2,2,1,0,2
4,1,1,1,2,2,1,0,2
1,2,2,2,2,2,1,0,2
2,2,1,1,1,2,1,0,3
1,2,2,1,1,2,1,0,2
4,2,1,1,2,2,1,0,3
2,2,1,1,2,2,1,0,2
2,2,2,1,1,1,1,0,3
4,2,2,1,1,1,1,150,36
0,1,1,2,2,2,1,0,1
3,2,1,3,3,2,1,0,2
2,2,1,1,3,2,1,0,2
3,2,2,1,1,1,1,0,12
2,2,1,1,1,2,1,0,4
2,2,1,1,2,2,1,0,5
1,3,3,1,2,2,1,50,3
2,2,1,2,2,2,1,0,2
1,2,2,1,1,2,1,0,48
4,2,2,3,3,3,1,0,60
2,1,1,2,2,2,2,0,3
4,2,1,1,2,2,1,0,3
2,1,1,1,2,2,1,0,1
4,2,2,2,2,2,1,0,3
1,1,1,2,2,2,1,0,0
3,1,2,3,3,3,1,0,4
4,2,1,1,1,1,1,0,12
3,2,1,1,2,2,1,150,1
2,2,1,2,2,2,1,0,4
1,2,1,2,2,2,1,0,2
0,1,3,2,2,2,1,0,2
3,2,1,1,3,3,1,0,15
1,2,2,1,1,1,1,50,5
2,3,1,2,2,2,1,0,3
1,4,2,2,1,2,2,0,3
4,2,2,1,2,2,1,0,12
4,1,1,1,2,2,1,50,4
1,2,1,1,1,2,1,0,3
0,3,1,1,2,2,1,10,2
4,2,1,1,1,2,1,100,4
1,3,1,1,2,2,1,50,1
4,1,2,1,2,2,1,1,3
3,2,2,1,1,1,1,0,24
1,2,1,1,2,2,1,0,3
1,2,1,2,2,2,1,10,1
1,1,1,1,2,2,1,0,4
1,2,1,1,1,2,1,0,2
1,2,1,2,2,2,1,0,1
3,2,1,3,3,3,3,0,9
4,2,2,3,3,3,1,0,1
3,2,1,1,1,2,1,0,48
2,2,2,1,1,2,1,0,2
4,2,1,1,2,2,1,0,5
4,2,1,3,3,3,1,200,72
3,1,1,2,2,2,1,200,72
4,2,1,1,2,2,1,0,1
4,2,1,1,2,2,1,50,4
2,1,1,2,2,2,1,0,4
2,1,3,1,1,2,1,200,21
1,1,2,1,2,2,1,70,2
4,2,2,3,3,3,1,0,24
2,2,1,2,2,2,1,0,1
1,2,1,1,1,2,1,0,17
4,3,1,1,1,3,1,0,38
4,2,1,1,1,2,1,0,2
1,1,1,3,3,3,1,200,48
2,2,1,2,2,2,1,0,2
1,2,2,2,2,1,1,300,24
3,2,1,1,1,2,1,0,3
2,2,1,1,1,2,1,0,12
4,1,1,2,2,2,1,0,2
1,1,2,1,1,3,1,300,14
4,4,2,1,1,1,1,0,96
3,2,2,1,1,3,1,0,5
3,1,2,3,3,3,1,0,24
4,2,2,3,3,3,1,0,12
4,2,1,1,1,2,1,100,7
2,2,2,3,3,2,1,50,3
2,1,1,1,2,1,1,0,10
2,2,1,1,1,2,1,0,6
4,1,1,1,1,2,1,0,48
1,1,2,1,1,1,1,50,5
1,2,2,2,2,2,1,0,9
2,3,2,3,3,3,1,0,12
2,2,3,1,2,2,1,0,8
1,2,2,2,2,2,1,0,2
1,2,1,1,2,2,1,30,3
