AdoptionSpeed,MaturitySize,FurLength,Dewormed,Vaccinated,Sterilized,Health,Fee,Age,NameCounts,Named
2,1,1,3,3,3,1,0,3,4,1
3,2,1,1,1,2,1,10,1,1,1
1,1,2,2,2,2,1,0,2,0,0
4,1,1,2,2,2,1,20,4,7,1
4,2,1,2,2,2,1,0,3,0,0
2,1,1,1,1,2,1,0,3,2,1
1,3,1,2,2,1,1,0,2,1,1
4,1,2,2,2,2,1,0,3,4,1
1,1,1,2,2,2,1,0,3,1,1
4,3,1,1,1,1,1,60,6,1,1
4,2,1,1,2,2,1,0,24,1,1
2,2,2,1,1,2,1,0,2,3,1
3,2,2,2,2,2,1,0,1,1,1
4,2,2,2,2,1,1,0,36,1,1
2,2,2,1,1,2,1,0,4,2,1
2,2,3,1,2,2,1,0,3,1,1
2,2,1,3,3,2,1,0,2,8,1
2,2,3,1,1,2,1,0,2,1,1
1,1,2,1,1,2,1,0,7,0,0
4,2,2,1,1,1,1,0,24,3,1
2,2,1,2,2,2,1,0,3,1,1
4,2,3,1,1,1,1,0,12,21,1
2,1,1,1,2,2,1,0,2,9,1
1,3,1,2,2,2,1,0,12,1,1
0,2,1,1,3,2,1,0,3,1,1
3,2,2,2,2,2,1,0,3,1,1
2,2,1,1,2,2,1,0,2,2,1
1,2,3,1,2,1,1,200,3,2,1
1,2,2,2,2,2,1,0,1,23,1
3,2,1,1,1,1,1,0,12,3,1
2,2,1,2,2,2,1,0,4,1,1
2,2,2,1,2,2,1,50,4,1,1
1,2,2,2,2,2,1,0,1,1,1
1,1,1,3,3,3,1,0,4,4,1
2,1,1,2,2,2,1,0,2,9,1
4,2,2,1,2,2,1,0,2,0,0
1,2,1,2,2,2,1,0,1,1,1
4,2,2,1,1,2,1,0,21,1,1
3,2,1,1,1,1,1,0,36,30,1
1,2,1,2,2,2,1,0,2,0,0
2,2,1,1,1,1,1,100,4,1,1
2,2,1,2,2,2,1,0,5,1,1
2,3,1,2,2,2,1,0,1,0,0
4,2,1,1,1,2,1,0,4,27,1
3,2,2,3,3,3,1,0,1,1,1
4,2,2,3,3,3,1,0,12,1,1
1,3,2,1,1,2,1,499,6,2,1
2,2,1,2,2,2,1,0,1,1,1
2,2,3,2,2,2,1,0,1,30,1
4,2,1,2,2,2,1,0,10,1,1
2,2,1,1,2,2,1,0,1,1,1
1,2,2,2,2,2,1,0,2,0,0
1,1,1,1,1,1,1,0,5,2,1
1,2,1,1,2,2,1,0,2,13,1
2,1,2,3,3,1,1,0,2,1,1
4,2,2,1,2,2,1,20,8,0,0
1,3,1,2,2,2,1,0,3,0,0
1,1,2,2,2,2,1,0,4,1,1
2,3,2,1,1,2,1,0,4,3,1
1,2,1,2,2,2,1,0,2,1,1
2,2,1,2,2,1,1,0,7,1,1
0,1,1,2,2,2,1,0,2,1,1
4,2,1,2,2,3,1,0,1,1,1
4,2,1,1,1,1,1,0,19,0,0
4,1,2,1,1,1,1,0,3,0,0
4,2,2,1,1,1,1,200,54,10,1
1,1,1,1,2,2,2,0,1,2,1
2,2,2,1,1,2,1,0,3,7,1
4,1,1,2,2,2,1,0,2,0,0
2,1,2,1,1,1,1,0,120,7,1
3,2,1,1,2,1,1,0,12,6,1
1,3,3,1,1,2,1,0,4,1,1
1,2,2,1,1,2,1,0,2,23,1
4,1,1,2,2,2,1,0,3,10,1
3,2,1,1,1,2,1,0,2,1,1
3,1,1,2,2,2,2,100,2,1,1
3,2,1,2,2,2,1,20,3,1,1
1,2,1,2,2,2,1,0,0,1,1
2,2,2,1,1,1,1,30,4,5,1
1,1,2,1,2,2,1,0,2,0,0
2,3,1,1,1,2,1,0,4,10,1
1,2,2,2,2,2,1,0,4,2,1
4,2,1,2,2,2,1,0,2,0,0
1,1,1,3,3,2,1,0,1,1,1
1,2,2,1,3,1,1,0,60,2,1
2,2,1,2,2,2,1,0,1,1,1
2,3,1,1,1,1,1,0,5,1,1
2,2,2,2,2,2,1,0,1,2,1
1,1,2,1,2,3,1,0,2,20,1
4,2,1,3,3,2,1,0,36,1,1
4,2,2,1,2,2,1,0,3,1,1
2,2,2,1,2,2,1,0,3,1,1
2,2,1,2,2,2,1,0,2,6,1
1,2,2,2,2,2,1,0,1,0,0
3,2,1,1,1,2,1,0,2,17,1
1,2,2,2,2,2,1,0,4,1,1
1,3,1,1,1,1,1,0,15,1,1
2,2,2,2,2,2,1,20,2,7,1
1,2,2,1,1,2,1,0,2,12,1
1,2,2,2,2,2,1,0,12,10,1
1,2,2,1,1,2,1,0,18,1,1
3,1,3,1,2,2,1,0,3,5,1
3,1,2,2,2,2,1,0,1,18,1
4,2,1,1,1,1,1,0,32,1,1
3,2,1,1,1,1,1,0,60,5,1
4,2,2,1,1,1,1,0,24,1,1
4,3,2,1,1,1,1,0,14,14,1
2,2,1,2,2,2,1,1,1,32,1
4,2,1,3,3,1,1,0,14,26,1
2,2,1,1,2,2,1,0,3,9,1
2,2,3,1,1,2,1,0,18,52,1
4,2,1,3,3,3,1,0,7,1,1
4,2,1,1,1,1,1,0,24,1,1
1,1,1,1,1,1,1,300,12,1,1
4,3,1,3,3,2,2,0,12,1,1
3,1,2,1,2,2,1,0,2,1,1
4,2,1,1,1,1,1,0,12,1,1
4,2,1,1,1,1,1,0,28,1,1
2,2,1,3,3,2,2,0,108,1,1
1,2,1,2,2,2,1,20,2,1,1
2,2,1,3,3,2,1,0,1,1,1
3,1,1,2,2,2,1,0,1,1,1
1,3,2,1,1,2,1,0,4,1,1
3,2,2,1,1,1,1,300,48,11,1
4,2,1,2,2,2,1,0,12,0,0
1,3,2,1,1,2,1,600,4,3,1
3,2,1,1,1,1,1,0,36,1,1
4,2,1,1,1,1,1,250,15,8,1
1,1,1,1,1,2,1,0,2,1,1
4,1,1,1,2,2,1,0,2,1,1
1,2,1,1,1,2,1,0,4,2,1
3,2,1,1,1,2,1,50,5,1,1
2,2,1,1,2,2,1,0,5,1,1
1,1,2,1,2,2,1,100,4,0,0
2,2,2,2,2,2,1,0,2,1,1
2,2,1,1,1,2,1,0,2,1,1
2,2,1,1,1,2,1,0,2,1,1
2,2,2,2,2,2,1,0,1,1,1
3,2,1,1,1,2,1,0,1,20,1
4,2,1,1,1,1,1,120,12,2,1
2,2,2,1,3,3,1,0,48,1,1
1,2,1,2,2,2,1,0,1,1,1
4,2,1,1,1,2,1,0,12,5,1
4,2,2,3,3,3,1,0,2,0,0
1,2,2,1,1,2,1,200,2,8,1
3,2,1,3,3,3,1,0,3,0,0
3,2,1,2,2,2,1,0,2,2,1
3,2,1,1,1,1,1,0,14,0,0
4,1,1,1,1,1,1,10,5,1,1
1,1,2,1,2,2,3,0,2,6,1
4,2,2,2,2,2,1,0,1,30,1
3,2,1,2,2,1,1,0,36,1,1
1,3,3,1,1,2,1,0,36,1,1
3,2,2,1,1,2,1,0,3,1,1
1,1,1,2,2,2,1,0,4,3,1
3,2,2,1,1,3,1,250,9,6,1
2,3,2,1,2,3,1,40,2,1,1
2,1,1,2,2,2,1,0,1,1,1
2,2,1,1,2,2,1,0,4,1,1
4,2,1,2,2,2,1,0,4,1,1
3,2,1,1,2,2,1,0,2,1,1
1,2,2,1,1,2,1,300,16,1,1
3,2,1,1,2,2,1,0,2,1,1
3,2,1,1,1,2,1,0,3,0,0
4,1,2,3,3,3,1,0,120,1,1
1,2,1,1,2,2,1,0,2,1,1
3,1,1,1,2,2,1,0,2,3,1
4,1,1,1,1,1,1,0,3,1,1
1,2,3,1,1,1,1,0,84,1,1
4,2,1,1,2,3,1,0,1,0,0
2,1,1,1,1,2,1,400,18,1,1
1,1,2,2,2,2,1,0,2,2,1
3,1,1,1,2,2,1,50,2,2,1
3,1,1,1,1,1,1,0,9,3,1
4,3,1,1,1,3,1,100,17,2,1
4,2,1,1,1,2,1,50,3,18,1
4,2,1,3,3,3,1,0,36,0,0
3,1,2,1,2,2,1,0,3,1,1
2,2,1,2,2,2,1,15,1,49,1
3,2,1,1,1,2,1,0,2,6,1
1,2,2,2,2,2,1,0,1,3,1
3,2,1,3,3,3,1,0,12,2,1
1,2,1,1,2,2,1,0,1,0,0
3,2,1,3,3,3,1,0,1,1,1
1,2,1,2,2,2,1,0,1,1,1
3,2,1,1,2,2,1,0,3,2,1
4,2,2,1,2,2,1,0,2,0,0
3,2,2,2,2,2,1,0,2,1,1
4,2,3,2,2,2,1,0,3,1,1
2,1,2,1,1,1,1,0,5,1,1
0,2,2,1,2,2,3,0,3,1,1
3,2,2,1,1,2,1,0,2,10,1
3,2,2,2,2,2,3,0,18,1,1
3,2,2,1,1,2,1,0,12,1,1
1,2,1,2,2,2,1,0,2,1,1
2,2,1,2,2,3,1,0,6,5,1
2,2,1,1,1,2,1,10,2,1,1
3,2,1,1,2,1,1,150,2,1,1
1,1,1,2,2,2,1,0,3,1,1
2,1,1,2,2,2,1,0,1,0,0
4,2,2,2,2,2,1,0,3,2,1
4,3,1,1,1,1,1,200,5,1,1
2,2,2,2,2,2,1,0,3,0,0
1,1,1,1,2,2,1,0,1,1,1
2,2,3,1,1,1,1,0,8,1,1
0,2,1,3,3,2,1,0,2,1,1
4,2,1,1,1,1,1,0,12,1,1
4,2,1,1,1,1,1,0,9,1,1
3,2,1,2,2,2,1,0,1,1,1
4,2,1,1,1,1,1,80,33,22,1
2,2,1,1,2,2,1,0,1,0,0
4,2,1,1,2,1,1,0,5,1,1
1,1,2,2,2,2,1,0,2,21,1
2,1,1,2,2,2,1,0,5,1,1
3,1,2,3,3,3,1,0,3,1,1
4,2,1,2,2,2,1,0,6,1,1
3,2,1,1,1,1,1,0,24,33,1
1,2,2,1,2,1,1,30,2,2,1
4,2,3,1,1,3,1,300,48,5,1
4,2,2,1,1,1,1,0,12,1,1
4,2,1,2,2,2,1,0,4,1,1
1,2,1,1,1,2,1,0,3,1,1
1,2,1,1,2,2,1,0,2,1,1
1,2,1,1,2,2,1,0,3,3,1
2,2,1,2,2,2,1,0,1,0,0
4,2,2,1,1,2,1,0,36,1,1
4,2,2,1,2,2,1,0,1,1,1
2,3,1,1,1,1,1,0,16,11,1
1,2,1,2,2,2,1,0,1,1,1
2,2,2,3,3,3,1,0,5,9,1
3,2,2,2,2,2,1,0,2,1,1
1,2,2,1,2,2,1,0,1,1,1
4,2,2,1,1,2,1,0,3,0,0
4,2,1,1,1,1,1,0,6,1,1
3,2,1,2,2,2,1,0,2,0,0
2,2,2,1,1,1,1,0,6,1,1
2,2,1,1,1,2,1,0,2,1,1
3,2,1,1,2,2,1,50,2,1,1
1,3,2,2,2,3,1,30,10,0,0
1,2,2,1,3,3,1,30,6,2,1
0,2,1,2,2,2,1,0,2,1,1
1,2,2,2,2,2,2,0,0,30,1
2,1,3,3,3,2,1,0,18,2,1
4,2,1,2,2,2,1,0,3,0,0
1,2,3,1,1,1,1,0,72,1,1
4,3,2,3,3,1,2,300,24,9,1
0,2,1,1,1,1,1,0,1,17,1
1,2,1,2,2,2,1,0,2,1,1
2,2,1,2,2,2,1,0,2,0,0
1,2,2,3,2,2,1,20,2,1,1
4,2,2,1,1,2,1,0,4,1,1
2,1,1,1,2,2,1,0,2,1,1
3,3,2,2,2,2,1,120,4,1,1
4,1,3,1,1,1,1,0,48,1,1
4,2,2,1,1,1,1,0,48,1,1
3,3,1,1,1,1,1,0,24,4,1
1,3,2,1,1,1,1,250,7,11,1
1,1,1,1,2,2,1,0,1,0,0
1,2,1,1,2,2,1,0,1,1,1
2,2,2,2,2,2,1,0,3,2,1
3,1,2,2,2,2,1,100,3,1,1
1,2,3,1,2,2,1,100,3,1,1
2,2,2,1,3,2,1,0,3,3,1
4,2,1,1,1,1,1,0,8,1,1
0,2,2,1,1,2,1,0,2,1,1
1,2,2,1,1,1,1,0,60,1,1
2,2,2,1,1,2,1,0,3,21,1
1,3,1,1,1,2,1,0,5,13,1
4,2,1,1,1,3,1,0,7,1,1
3,2,1,3,3,3,1,0,0,1,1
2,1,1,1,2,2,1,0,1,1,1
2,2,2,1,1,2,1,0,2,1,1
3,2,1,1,1,2,1,0,2,3,1
1,2,2,2,2,2,1,0,3,2,1
1,1,1,2,2,2,1,0,0,1,1
3,2,1,1,2,2,1,0,2,1,1
3,2,2,1,2,2,1,0,2,1,1
4,2,1,1,1,1,1,0,10,9,1
3,2,1,1,2,2,1,0,2,1,1
4,2,1,1,1,1,1,0,43,1,1
4,3,1,1,2,1,1,0,108,1,1
4,2,2,2,1,2,1,40,2,1,1
4,2,2,3,3,3,1,0,1,1,1
2,2,1,2,2,2,1,20,2,4,1
2,3,3,1,1,2,1,0,32,10,1
2,2,2,3,3,3,1,0,1,9,1
2,2,1,1,1,2,1,0,2,1,1
2,2,1,1,1,2,1,0,6,1,1
3,1,2,2,2,2,1,0,4,6,1
2,2,1,2,2,2,1,0,1,1,1
3,2,1,3,3,2,1,0,4,3,1
4,2,2,1,2,2,1,0,1,23,1
0,1,3,2,2,2,1,0,17,9,1
4,3,1,1,1,2,1,0,9,1,1
1,2,1,2,2,2,1,0,2,1,1
2,1,1,3,3,2,2,0,24,1,1
1,1,3,1,1,2,1,150,24,1,1
3,2,1,2,2,2,1,0,2,10,1
1,2,1,2,2,2,1,0,1,0,0
3,1,1,1,1,1,1,0,5,1,1
1,2,1,2,2,2,1,0,2,1,1
1,3,1,2,2,2,1,0,1,5,1
3,2,1,3,3,2,1,0,2,1,1
4,2,1,2,2,2,1,0,4,0,0
4,2,2,1,1,2,1,0,4,1,1
4,2,1,3,2,3,1,0,9,32,1
4,2,2,1,1,2,1,0,10,0,0
3,2,1,2,2,2,1,0,7,1,1
2,2,1,1,1,1,1,100,5,11,1
3,1,3,1,1,1,1,200,8,1,1
1,2,3,1,2,2,1,50,2,1,1
4,2,1,1,1,1,1,0,10,9,1
2,2,2,2,2,2,1,0,2,7,1
2,2,1,1,1,2,1,0,4,1,1
2,2,1,3,3,2,1,0,3,4,1
3,2,2,2,2,2,1,0,2,1,1
2,2,2,2,2,2,1,0,5,39,1
3,1,3,3,3,2,1,0,60,0,0
1,2,2,1,1,1,1,0,32,21,1
2,2,1,1,1,1,1,0,8,3,1
2,3,1,1,1,1,1,50,4,10,1
4,3,1,1,1,1,1,0,12,1,1
3,2,2,3,1,2,1,0,1,5,1
2,2,1,1,1,2,1,0,1,1,1
1,2,1,1,3,1,1,8,6,1,1
1,2,2,2,2,2,1,0,1,1,1
2,2,2,2,2,2,1,0,1,0,0
4,2,1,1,1,1,1,0,8,1,1
2,1,2,2,2,2,1,0,1,1,1
1,2,2,1,1,2,1,80,2,0,0
2,1,1,1,2,2,1,0,2,0,0
1,3,1,1,1,2,1,0,15,2,1
1,2,1,1,1,1,1,0,15,39,1
3,2,2,3,3,2,1,0,1,1,1
2,2,1,2,2,2,1,0,1,1,1
3,2,1,2,2,2,1,0,2,1,1
3,2,1,2,1,2,1,0,4,8,1
2,2,2,2,2,2,1,0,1,2,1
1,1,1,1,1,1,1,0,12,0,0
4,2,1,1,1,1,1,0,84,2,1
0,2,2,1,1,2,1,100,6,35,1
1,2,1,1,1,1,1,0,4,3,1
4,2,1,3,3,3,1,0,4,1,1
3,3,2,1,1,1,1,200,12,9,1
2,1,1,3,3,1,1,0,10,1,1
1,2,1,2,2,2,1,0,2,3,1
2,3,1,1,1,1,1,0,48,2,1
4,2,2,2,1,1,2,0,12,10,1
0,1,1,1,2,2,1,160,1,3,1
4,2,1,1,2,2,1,0,12,1,1
2,2,1,2,2,2,1,0,2,0,0
2,1,1,2,2,2,1,0,1,0,0
1,1,1,1,1,1,1,50,3,1,1
2,2,2,1,1,2,1,0,3,1,1
4,2,1,2,1,2,1,0,3,1,1
4,2,1,1,1,1,1,0,4,1,1
1,2,2,1,1,2,1,0,3,1,1
4,2,1,1,1,1,1,0,36,1,1
2,2,2,1,1,1,1,0,24,1,1
3,2,2,2,2,2,1,0,3,1,1
2,2,1,1,2,2,1,0,1,1,1
1,1,1,1,1,2,1,0,4,1,1
1,2,2,1,1,1,1,0,12,1,1
0,2,1,2,2,2,1,0,28,2,1
4,2,1,3,3,3,2,0,36,0,0
4,2,2,2,1,1,1,0,12,1,1
4,1,1,1,1,1,1,0,8,4,1
2,2,1,2,2,2,1,0,1,1,1
4,3,2,1,1,1,1,160,60,1,1
3,2,1,3,3,3,1,0,12,2,1
3,2,1,1,1,2,1,0,2,1,1
1,2,2,1,1,2,1,0,1,0,0
1,3,2,1,1,2,1,0,7,2,1
4,2,1,2,2,2,1,0,1,0,0
0,1,1,2,2,2,1,0,2,0,0
4,2,1,1,1,2,1,0,2,1,1
1,1,2,2,2,2,1,0,1,7,1
4,2,1,1,1,1,1,0,6,1,1
3,2,1,2,2,1,1,0,9,1,1
3,2,1,2,2,2,1,0,2,1,1
2,2,1,1,2,2,1,0,3,2,1
1,1,2,2,2,2,1,0,2,0,0
4,1,2,1,2,2,1,0,3,1,1
4,2,1,1,1,1,1,0,12,1,1
1,1,1,3,3,3,1,0,2,1,1
4,2,1,3,3,2,1,50,4,1,1
3,1,2,2,2,2,1,250,0,1,1
2,1,1,1,1,2,1,300,60,1,1
3,2,1,1,1,2,1,0,4,4,1
1,3,3,1,3,3,1,0,36,0,0
2,2,2,1,1,2,1,0,3,1,1
2,2,2,1,2,2,1,0,9,23,1
4,2,1,1,1,1,1,0,27,1,1
3,2,1,2,2,2,1,0,1,8,1
3,2,1,1,2,2,1,0,1,8,1
1,1,1,1,3,2,1,50,10,22,1
1,1,2,2,2,2,1,0,2,1,1
4,2,2,2,1,2,1,0,12,1,1
4,2,1,3,3,2,1,0,212,20,1
2,2,2,1,1,2,1,0,2,1,1
1,2,1,3,3,3,1,0,6,0,0
4,2,1,2,2,2,1,0,3,1,1
3,1,2,1,2,2,1,0,3,1,1
3,1,2,2,2,2,1,30,1,1,1
3,2,1,1,1,1,1,0,30,1,1
4,1,1,1,2,2,1,0,1,23,1
4,2,1,1,2,2,1,30,3,1,1
1,2,1,1,1,1,1,0,30,9,1
2,2,1,1,1,2,1,0,2,1,1
4,2,1,1,2,1,1,0,6,9,1
4,3,1,2,2,2,1,0,24,6,1
2,2,1,2,2,2,1,0,1,1,1
4,3,3,1,1,3,1,0,13,1,1
2,2,1,1,1,1,1,0,17,1,1
3,2,1,2,2,2,1,20,2,4,1
4,2,1,3,3,2,1,0,24,1,1
4,2,1,1,1,1,1,0,15,1,1
2,2,2,2,2,2,1,0,1,5,1
1,1,1,2,2,2,1,0,1,3,1
2,2,1,3,2,2,1,0,2,1,1
1,1,1,2,2,2,1,0,2,1,1
3,2,1,1,2,2,1,0,2,1,1
4,2,1,1,1,1,1,0,36,4,1
4,2,1,1,1,1,1,300,18,2,1
3,2,1,1,1,2,1,0,2,1,1
2,1,1,2,2,2,1,0,5,2,1
1,2,1,1,2,2,1,0,2,4,1
1,3,2,1,1,2,1,0,46,0,0
4,2,1,1,1,1,1,0,48,2,1
4,2,1,1,2,2,1,30,3,0,0
1,1,1,1,2,2,1,0,2,1,1
3,1,1,1,1,1,1,0,14,1,1
2,2,1,1,1,2,1,0,1,10,1
4,2,1,1,1,1,1,0,21,1,1
4,2,1,1,1,2,1,0,3,1,1
1,2,2,2,2,2,1,0,2,2,1
1,3,3,1,1,2,1,100,10,3,1
3,2,1,1,1,2,1,0,2,1,1
3,3,2,1,1,2,1,0,7,1,1
4,2,1,1,1,2,1,0,14,7,1
2,2,2,2,2,2,1,0,4,1,1
2,2,2,1,1,1,1,0,12,1,1
2,1,2,2,2,2,1,0,1,1,1
1,1,1,2,2,2,1,0,2,1,1
4,2,1,1,2,2,1,0,2,1,1
3,2,2,1,2,2,1,0,0,1,1
4,2,2,3,3,3,1,0,6,1,1
4,2,1,1,1,1,1,0,24,18,1
3,2,1,1,1,1,1,0,84,12,1
3,2,1,2,2,2,1,0,1,1,1
2,2,1,2,2,2,1,100,4,4,1
4,2,1,1,1,1,1,0,7,33,1
0,1,1,2,2,2,1,0,2,1,1
1,2,2,1,2,2,1,0,2,1,1
1,2,1,1,2,2,1,0,2,2,1
4,2,1,1,1,1,2,0,24,2,1
1,2,1,1,2,2,1,50,1,1,1
1,2,2,1,1,2,1,0,3,12,1
2,2,1,1,2,2,1,0,3,33,1
0,2,1,1,1,2,1,0,2,54,1
4,2,1,1,1,2,1,0,19,9,1
3,3,1,1,1,2,1,0,1,1,1
1,2,1,1,2,2,1,0,4,1,1
1,2,2,2,2,2,1,0,4,2,1
3,2,1,1,1,1,1,0,72,12,1
1,1,1,1,2,2,1,0,1,1,1
0,2,1,2,2,2,1,0,4,4,1
4,2,1,1,1,2,1,0,12,27,1
2,2,2,2,2,2,1,0,3,0,0
2,1,1,1,3,3,1,30,3,1,1
4,2,2,1,1,2,1,0,10,1,1
2,2,1,1,1,1,1,10,30,0,0
0,2,1,1,1,1,1,0,3,1,1
3,2,1,1,2,2,1,0,2,1,1
2,2,1,2,2,2,1,0,1,1,1
3,1,1,2,2,2,1,0,3,0,0
0,2,2,1,1,2,1,350,4,2,1
3,2,2,1,3,2,1,0,24,1,1
4,2,2,1,1,2,1,150,8,1,1
1,1,1,1,1,1,1,0,36,1,1
4,2,1,1,1,1,1,250,72,1,1
2,2,1,2,2,2,1,0,2,1,1
1,2,1,1,2,2,1,0,3,1,1
0,1,1,2,2,2,1,0,2,1,1
2,1,1,2,2,2,1,0,1,1,1
2,2,2,1,3,2,1,0,2,1,1
1,2,1,2,2,2,1,0,2,1,1
4,2,2,2,1,2,1,0,5,23,1
2,1,1,2,2,2,1,0,1,0,0
1,2,1,1,2,2,1,0,2,5,1
2,1,1,1,1,2,1,0,120,3,1
2,2,1,1,1,1,1,0,36,22,1
2,2,2,3,3,2,1,0,3,2,1
4,1,1,1,1,2,1,200,4,1,1
4,1,2,1,1,2,1,0,4,1,1
1,3,2,3,3,3,1,0,12,1,1
4,2,1,1,1,1,1,160,24,0,0
2,2,1,1,2,1,1,0,12,12,1
2,2,2,3,3,3,1,0,12,1,1
2,1,2,2,2,2,1,0,1,1,1
2,2,1,1,1,1,1,0,21,1,1
3,2,1,1,1,2,1,0,6,12,1
2,1,1,2,2,2,1,0,1,0,0
4,2,2,3,3,3,1,0,5,1,1
2,2,1,2,2,2,1,0,1,1,1
2,2,2,2,2,2,1,0,3,4,1
4,1,2,1,1,1,1,0,3,1,1
0,2,2,1,1,1,1,0,7,52,1
0,3,2,1,2,3,1,0,2,1,1
4,1,1,2,2,2,1,0,3,0,0
2,2,1,1,2,2,1,0,1,1,1
2,2,1,1,2,2,1,0,1,4,1
3,3,1,3,3,2,1,0,12,2,1
2,2,2,2,2,2,1,0,1,0,0
4,1,1,1,1,2,1,100,4,27,1
4,2,2,2,2,2,1,0,36,20,1
3,1,1,2,2,2,1,0,1,1,1
3,2,1,1,1,2,1,0,2,1,1
3,3,1,1,1,1,1,0,36,23,1
4,1,1,1,1,1,1,0,12,1,1
3,2,1,1,1,1,1,0,12,1,1
2,2,2,3,3,3,1,0,12,2,1
4,2,1,1,2,2,1,0,3,1,1
1,1,1,3,3,2,1,0,1,1,1
3,2,2,3,3,2,1,0,1,1,1
0,2,1,2,2,2,1,0,0,1,1
1,2,1,2,2,2,1,0,2,64,1
1,2,1,1,2,2,1,0,2,1,1
2,2,2,1,1,2,1,0,2,1,1
4,2,1,1,1,2,1,0,4,15,1
3,2,2,1,1,2,1,0,4,4,1
4,2,1,1,1,1,1,0,26,2,1
1,1,1,3,3,3,1,0,0,1,1
4,1,2,1,2,2,1,50,3,1,1
2,2,2,1,2,3,1,0,1,1,1
2,1,2,1,1,1,1,0,36,1,1
3,1,1,2,2,2,1,0,2,1,1
2,2,2,1,1,2,1,0,2,1,1
4,3,1,1,1,1,1,0,12,1,1
3,1,1,1,1,2,1,0,3,1,1
2,2,2,2,2,2,1,0,2,1,1
3,2,1,1,1,2,1,0,3,1,1
1,2,1,2,2,2,1,50,7,18,1
4,2,1,1,2,2,1,0,2,3,1
4,2,1,1,1,2,1,0,3,0,0
2,2,1,1,1,2,1,0,4,49,1
3,2,1,1,2,2,1,0,1,1,1
3,2,1,3,3,2,1,0,2,5,1
2,2,2,2,2,2,1,0,9,64,1
3,1,2,2,2,3,1,150,3,1,1
3,1,1,1,1,2,1,0,5,2,1
1,1,1,2,2,2,1,0,0,1,1
4,2,1,2,2,1,1,0,3,3,1
2,1,1,1,1,1,1,0,18,1,1
1,2,1,1,2,2,1,0,2,9,1
2,2,2,2,2,2,1,0,1,1,1
3,2,1,2,2,2,1,0,2,1,1
4,1,2,1,2,2,1,0,2,49,1
3,2,2,2,2,2,1,0,2,1,1
2,2,1,3,3,3,1,0,4,11,1
3,2,1,1,1,1,1,0,24,3,1
3,2,1,1,1,1,1,0,3,1,1
4,2,2,3,3,3,1,0,32,1,1
1,2,2,2,2,2,1,20,1,0,0
3,2,2,2,2,2,1,0,1,1,1
2,2,1,1,1,2,1,0,6,64,1
2,2,1,2,2,2,1,0,1,1,1
2,3,2,2,2,2,1,180,18,1,1
2,2,1,1,1,2,1,0,3,18,1
1,3,2,2,1,1,1,320,36,1,1
1,2,3,3,3,2,1,150,6,34,1
4,2,1,1,1,1,1,0,24,2,1
3,2,2,1,1,2,1,0,3,1,1
1,1,2,2,2,2,1,0,2,0,0
2,1,1,3,1,2,1,0,2,36,1
3,2,1,1,1,1,1,0,5,1,1
2,2,2,1,1,1,1,0,10,2,1
4,2,2,2,2,2,1,0,8,1,1
4,3,1,1,1,2,1,0,2,8,1
4,2,1,2,2,3,1,0,29,0,0
2,2,1,2,2,2,1,0,1,2,1
3,1,2,1,1,2,1,0,4,22,1
3,2,1,2,2,2,1,100,2,2,1
4,2,2,1,1,1,1,0,48,39,1
3,2,2,3,3,3,1,0,0,0,0
2,2,2,1,2,2,1,0,3,1,1
3,2,1,1,1,1,1,0,2,12,1
3,2,1,3,3,2,1,0,1,1,1
2,2,2,2,2,2,1,0,3,10,1
4,1,1,1,1,2,1,0,4,1,1
2,2,1,2,2,2,1,0,2,1,1
2,2,1,1,1,1,1,0,5,3,1
3,1,2,2,2,2,1,0,1,0,0
4,2,2,1,1,3,1,0,24,1,1
2,3,1,1,1,2,1,0,3,10,1
3,1,1,1,1,1,1,0,12,5,1
2,2,1,1,1,2,1,50,12,1,1
4,2,1,2,2,2,1,0,4,0,0
3,2,1,1,1,2,1,0,4,9,1
2,1,1,2,2,2,1,0,2,1,1
4,2,1,1,1,1,1,0,24,1,1
4,2,1,2,2,2,1,0,1,0,0
3,2,1,2,2,1,1,8,24,1,1
3,2,1,2,2,2,1,0,4,11,1
1,1,1,2,2,2,1,0,2,1,1
2,2,1,2,2,2,1,0,2,1,1
4,2,2,3,3,3,2,1,24,3,1
4,1,2,2,2,2,1,0,9,1,1
3,3,2,1,1,2,1,0,4,1,1
3,2,1,3,3,2,1,0,1,10,1
1,2,2,2,2,2,1,100,5,1,1
1,2,1,1,1,2,1,0,3,1,1
1,2,2,1,1,2,1,0,2,1,1
1,2,1,3,3,3,1,0,1,3,1
4,2,1,1,1,2,1,40,1,0,0
2,1,1,1,3,2,1,0,2,1,1
2,2,1,1,1,1,1,0,12,1,1
4,2,2,2,2,3,1,0,1,1,1
2,3,2,3,3,2,1,0,4,33,1
4,2,2,2,2,2,1,0,3,0,0
4,2,1,1,1,1,1,0,3,9,1
2,3,2,1,2,2,1,0,12,1,1
4,1,3,1,3,2,1,0,108,1,1
2,2,1,2,2,2,1,0,1,1,1
2,1,1,1,2,1,1,0,6,1,1
2,2,1,1,2,2,1,0,0,1,1
0,3,2,1,1,1,1,100,26,1,1
3,2,2,1,1,2,1,0,2,0,0
2,2,1,1,1,1,1,0,8,3,1
1,2,2,1,1,1,1,0,8,11,1
1,2,1,1,2,2,1,0,5,1,1
4,2,1,1,1,2,1,0,4,1,1
1,2,1,1,2,2,1,0,1,4,1
